Date,Open,High,Low,Close,Adj Close,Volume
2012-05-01,13330000.000000,13420000.000000,12250000.000000,12570000.000000,12570000.000000,0
2012-05-02,13150000.000000,13400000.000000,12550000.000000,12780000.000000,12780000.000000,0
2012-05-03,12620000.000000,13670000.000000,12420000.000000,13330000.000000,13330000.000000,0
2012-05-04,13600000.000000,14940000.000000,13550000.000000,14570000.000000,14570000.000000,0
2012-05-07,15230000.000000,15320000.000000,13730000.000000,14070000.000000,14070000.000000,0
2012-05-08,14620000.000000,16120000.000000,14170000.000000,14340000.000000,14340000.000000,0
2012-05-09,15730000.000000,16330000.000000,14510000.000000,15450000.000000,15450000.000000,0
2012-05-10,14510000.000000,14910000.000000,14060000.000000,14420000.000000,14420000.000000,0
2012-05-11,15160000.000000,15200000.000000,13910000.000000,14830000.000000,14830000.000000,0
2012-05-14,16120000.000000,16620000.000000,15680000.000000,16560000.000000,16560000.000000,0
2012-05-15,16630000.000000,18330000.000000,15990000.000000,18190000.000000,18190000.000000,0
2012-05-16,17610000.000000,19610000.000000,17040000.000000,19420000.000000,19420000.000000,0
2012-05-17,19190000.000000,21320000.000000,18700000.000000,21320000.000000,21320000.000000,0
2012-05-18,20930000.000000,24870000.000000,20680000.000000,24080000.000000,24080000.000000,0
2012-05-21,23720000.000000,24430000.000000,18510000.000000,18560000.000000,18560000.000000,0
2012-05-22,18040000.000000,21100000.000000,16500000.000000,19860000.000000,19860000.000000,0
2012-05-23,20960000.000000,22190000.000000,18810000.000000,19210000.000000,19210000.000000,0
2012-05-24,18940000.000000,21010000.000000,18710000.000000,19500000.000000,19500000.000000,0
2012-05-25,19450000.000000,19730000.000000,18900000.000000,19100000.000000,19100000.000000,0
2012-05-29,17980000.000000,18690000.000000,17170000.000000,17250000.000000,17250000.000000,0
2012-05-30,18140000.000000,19570000.000000,18140000.000000,19570000.000000,19570000.000000,0
2012-05-31,19800000.000000,21890000.000000,18670000.000000,20020000.000000,20020000.000000,0
2012-06-01,23050000.000000,23620000.000000,21880000.000000,23470000.000000,23470000.000000,0
2012-06-04,22500000.000000,24090000.000000,21460000.000000,21600000.000000,21600000.000000,0
2012-06-05,22020000.000000,22080000.000000,20270000.000000,20620000.000000,20620000.000000,0
2012-06-06,19320000.000000,19650000.000000,17600000.000000,17650000.000000,17650000.000000,0
2012-06-07,16020000.000000,17460000.000000,15840000.000000,17180000.000000,17180000.000000,0
2012-06-08,17440000.000000,17600000.000000,15330000.000000,15410000.000000,15410000.000000,0
2012-06-11,14230000.000000,17970000.000000,14070000.000000,17850000.000000,17850000.000000,0
2012-06-12,17540000.000000,18810000.000000,16960000.000000,17210000.000000,17210000.000000,0
2012-06-13,18050000.000000,19500000.000000,17060000.000000,18920000.000000,18920000.000000,0
2012-06-14,18670000.000000,19250000.000000,16550000.000000,16630000.000000,16630000.000000,0
2012-06-15,16270000.000000,16740000.000000,14800000.000000,15180000.000000,15180000.000000,0
2012-06-18,14960000.000000,15250000.000000,12620000.000000,12640000.000000,12640000.000000,0
2012-06-19,11720000.000000,12460000.000000,11600000.000000,12090000.000000,12090000.000000,0
2012-06-20,12090000.000000,13000000.000000,11050000.000000,11050000.000000,11050000.000000,0
2012-06-21,11100000.000000,13470000.000000,10820000.000000,13450000.000000,13450000.000000,0
2012-06-22,12470000.000000,12940000.000000,10530000.000000,10690000.000000,10690000.000000,0
2012-06-25,12340000.000000,12900000.000000,12180000.000000,12600000.000000,12600000.000000,0
2012-06-26,11910000.000000,12890000.000000,11580000.000000,11870000.000000,11870000.000000,0
2012-06-27,11540000.000000,12110000.000000,11200000.000000,12080000.000000,12080000.000000,0
2012-06-28,12330000.000000,12780000.000000,11300000.000000,11360000.000000,11360000.000000,0
2012-06-29,10040000.000000,10350000.000000,9760000.000000,9840000.000000,9840000.000000,0
2012-07-02,9450000.000000,9640000.000000,8520000.000000,8550000.000000,8550000.000000,0
2012-07-03,8430000.000000,8440000.000000,7900000.000000,8160000.000000,8160000.000000,0
2012-07-05,8260000.000000,8930000.000000,8260000.000000,8740000.000000,8740000.000000,0
2012-07-06,9220000.000000,9260000.000000,8510000.000000,8580000.000000,8580000.000000,0
2012-07-09,8450000.000000,8850000.000000,8220000.000000,8380000.000000,8380000.000000,0
2012-07-10,8150000.000000,9180000.000000,7900000.000000,8860000.000000,8860000.000000,0
2012-07-11,8820000.000000,9110000.000000,8120000.000000,8260000.000000,8260000.000000,0
2012-07-12,8700000.000000,9070000.000000,8040000.000000,8420000.000000,8420000.000000,0
2012-07-13,8190000.000000,8210000.000000,7500000.000000,7520000.000000,7520000.000000,0
2012-07-16,7450000.000000,7610000.000000,7130000.000000,7300000.000000,7300000.000000,0
2012-07-17,7050000.000000,7460000.000000,6660000.000000,6740000.000000,6740000.000000,0
2012-07-18,6830000.000000,6990000.000000,6530000.000000,6890000.000000,6890000.000000,0
2012-07-19,6800000.000000,7110000.000000,6570000.000000,6570000.000000,6570000.000000,0
2012-07-20,6970000.000000,7390000.000000,6790000.000000,7250000.000000,7250000.000000,0
2012-07-23,8430000.000000,8920000.000000,7940000.000000,8190000.000000,8190000.000000,0
2012-07-24,8220000.000000,9410000.000000,8170000.000000,8860000.000000,8860000.000000,0
2012-07-25,8790000.000000,9440000.000000,8350000.000000,8640000.000000,8640000.000000,0
2012-07-26,7590000.000000,7940000.000000,7310000.000000,7330000.000000,7330000.000000,0
2012-07-27,6700000.000000,7100000.000000,6660000.000000,6900000.000000,6900000.000000,0
2012-07-30,6810000.000000,7220000.000000,6630000.000000,7200000.000000,7200000.000000,0
